ID,PLANILLA,DISENO,PISO,DIRECCION,D+0.25L,Tx(s),Ty(s),Qmin,Qmax,Qx[tonf],Qy[tonf],AREA PLANTA,MURO,L [cm],xi [cm],yi [cm],Espaciamiento de clavos [cm],Cantidad de Tableros OSB,#PPDD de Borde externos,#PPDD de Borde internos,Espaciamiento,# PPDD total,Diametro ATS [cm],Unnamed: 24,Unnamed: 25
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,K.4,338,1886.1000000000001,864.5,5,2,2,1,20.0,13,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,L.1,324,2051.3,6.9,5,2,2,2,20.0,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,L.2,324,2051.3,867.0,5,2,2,2,20.0,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,M.1,180,2130.5,406.1,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,M.2,180,2130.5,604.5,5,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,N.1,324,2331.6,-6.9,5,2,2,2,20.0,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,N.2,324,2331.6,878.3,5,2,2,2,20.0,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,O.1,274,2460.6,316.9,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_C_II_3_MGP10_ATS_Op,2,Y,88715.66063675203,0.423197753300573,0.375887152457561,,,71.5305537536495,71.5305537536495,2526612.8516999995,O.2,274,2460.6,604.5,5,2,2,1,20.0,9,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,A.1,274,0.0,316.9,10,2,2,1,20.0,11,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,A.2,274,0.0,604.5,10,2,2,1,20.0,11,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,B.1,324,129.2,-6.9,10,2,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,B.2,324,129.2,878.3,10,2,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,C.1,180,330.29999999999995,406.1,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,C.2,180,330.29999999999995,604.5,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,D.1,324,409.49999999999994,6.9,5,1,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,D.2,324,409.49999999999994,867.0,5,1,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,E.1,338,574.6999999999999,-6.9,5,1,2,1,20.0,13,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,E.2,156,574.6999999999999,434.7,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,E.3,156,574.6999999999999,604.5,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,E.4,338,574.6999999999999,864.5,5,1,2,1,20.0,13,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,F.1,335,894.6999999999999,129.6,5,1,2,1,20.0,15,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,F.2,335,894.6999999999999,730.5,5,1,2,1,20.0,15,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,G.1,388,1083.5,115.8,5,1,1,1,23.5,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,G.2,388,1083.5,691.5,5,1,1,1,23.5,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,H.1,185,1290.4,129.6,10,1,1,1,20.0,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,I.1,388,1377.3000000000002,115.8,5,1,1,1,23.5,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,I.2,388,1377.3000000000002,691.5,5,1,1,1,23.5,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,J.1,335,1566.1000000000001,129.6,5,1,2,1,20.0,15,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,J.2,335,1566.1000000000001,730.5,5,1,2,1,20.0,15,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,K.1,338,1886.1000000000001,-6.9,5,1,2,1,20.0,13,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,K.2,156,1886.1000000000001,434.7,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,K.3,156,1886.1000000000001,604.5,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,K.4,338,1886.1000000000001,864.5,5,1,2,1,20.0,13,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,L.1,324,2051.3,6.9,5,1,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,L.2,324,2051.3,867.0,5,1,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,M.1,180,2130.5,406.1,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,M.2,180,2130.5,604.5,10,1,1,1,23.5,7,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,N.1,324,2331.6,-6.9,10,2,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,N.2,324,2331.6,878.3,10,2,2,1,20.0,12,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,O.1,274,2460.6,316.9,10,2,2,1,20.0,11,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_C_II_3_MGP10_ATS,2,Y,88047.30366755201,0.5004101050325036,0.4727209233231875,,,62.55851366284894,62.55851366284894,2526612.8516999995,O.2,274,2460.6,604.5,10,2,2,1,20.0,11,1.905,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,A.1,274,0.0,316.9,5,2,2,2,23.5,13,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,A.2,274,0.0,604.5,5,2,2,2,23.5,13,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,B.1,324,129.2,-6.9,5,2,2,2,23.5,14,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,B.2,324,129.2,878.3,5,2,2,2,23.5,14,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,C.1,180,330.29999999999995,406.1,5,2,2,1,20.0,9,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,C.2,180,330.29999999999995,604.5,5,2,2,1,20.0,9,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,D.1,324,409.49999999999994,6.9,5,2,2,2,23.5,14,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,D.2,324,409.49999999999994,867.0,5,2,2,2,23.5,14,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,E.1,338,574.6999999999999,-6.9,5,1,2,1,20.0,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,E.2,156,574.6999999999999,434.7,5,2,1,1,23.5,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,E.3,156,574.6999999999999,604.5,5,2,1,1,23.5,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,E.4,338,574.6999999999999,864.5,5,1,2,1,20.0,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,F.1,335,894.6999999999999,129.6,10,1,1,1,23.5,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,F.2,335,894.6999999999999,730.5,10,1,1,1,23.5,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,G.1,388,1083.5,115.8,10,1,1,1,23.5,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,G.2,388,1083.5,691.5,10,1,1,1,23.5,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,H.1,185,1290.4,129.6,10,1,1,1,20.0,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,I.1,388,1377.3000000000002,115.8,10,1,1,1,23.5,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,I.2,388,1377.3000000000002,691.5,10,1,1,1,23.5,12,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,J.1,335,1566.1000000000001,129.6,10,1,1,1,23.5,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,J.2,335,1566.1000000000001,730.5,10,1,1,1,23.5,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,K.1,338,1886.1000000000001,-6.9,5,1,2,1,20.0,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,K.2,156,1886.1000000000001,434.7,5,2,1,1,23.5,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,K.3,156,1886.1000000000001,604.5,5,2,1,1,23.5,7,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,K.4,338,1886.1000000000001,864.5,5,1,2,1,20.0,13,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,L.1,324,2051.3,6.9,5,2,2,2,23.5,14,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,L.2,324,2051.3,867.0,5,2,2,2,23.5,14,2.2225,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,M.1,180,2130.5,406.1,5,2,2,1,20.0,9,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,M.2,180,2130.5,604.5,5,2,2,1,20.0,9,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,N.1,324,2331.6,-6.9,5,2,2,2,23.5,14,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,N.2,324,2331.6,878.3,5,2,2,2,23.5,14,2.54,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,O.1,274,2460.6,316.9,5,2,2,2,23.5,13,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.002_5.5_B_II_3_MGP10_ATS,2,Y,88428.32370485202,0.5096555605733841,0.4007732434656327,,,51.832961830998144,68.35394961499762,2526612.8516999995,O.2,274,2460.6,604.5,5,2,2,2,23.5,13,2.8575,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,A.1,274,0.0,316.9,10,1,1,1,20.0,9,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,A.2,274,0.0,604.5,10,1,1,1,20.0,9,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,B.1,324,129.2,-6.9,10,1,1,1,20.0,10,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,B.2,324,129.2,878.3,10,1,1,1,20.0,10,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,C.1,180,330.29999999999995,406.1,10,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,C.2,180,330.29999999999995,604.5,10,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,D.1,324,409.49999999999994,6.9,10,1,1,1,20.0,10,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,D.2,324,409.49999999999994,867.0,10,1,1,1,20.0,10,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,E.1,338,574.6999999999999,-6.9,10,1,1,1,20.0,11,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,E.2,156,574.6999999999999,434.7,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,E.3,156,574.6999999999999,604.5,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,E.4,338,574.6999999999999,864.5,10,1,1,1,20.0,11,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,F.1,335,894.6999999999999,129.6,15,1,1,1,20.0,13,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,F.2,335,894.6999999999999,730.5,15,1,1,1,20.0,13,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,G.1,388,1083.5,115.8,15,1,1,1,20.0,12,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,G.2,388,1083.5,691.5,15,1,1,1,20.0,12,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,H.1,185,1290.4,129.6,15,1,1,1,20.0,7,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,I.1,388,1377.3000000000002,115.8,15,1,1,1,20.0,12,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,I.2,388,1377.3000000000002,691.5,15,1,1,1,20.0,12,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,J.1,335,1566.1000000000001,129.6,15,1,1,1,20.0,13,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,J.2,335,1566.1000000000001,730.5,15,1,1,1,20.0,13,1.27,,
,C con ATS (Sin pandeo eje debil),C_5_0.004_6.5_B_II_3_MGP10_ATS,2,Y,86582.24576645202,0.7526365903903366,0.6312103850251896,,,28.035824933362342,32.4835006518713,2526612.8516999995,K.1,338,1886.1000000000001,-6.9,10,1,1,1,20.0,11,1.27,,
